game_id,game_date,player_name,player_id,minutes,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,usage_pct,ts_pct,ortg,drtg,game_score
22400124,2024-12-15,Bam Adebayo,202,34,19,7,7,1.0,5,8,0.625,1,1,1.0,0,9,9,5,1,0,3,2,7,20.4,0.8,94.7,123.5,20.3
22400124,2024-12-15,Jimmy Butler,203,32,12,5,6,0.833,3,3,1.0,0,2,0.0,0,5,5,4,1,1,1,3,11,20.7,0.8,113.8,116.9,12.8
22400124,2024-12-15,Terry Rozier,204,36,16,5,7,0.714,5,5,1.0,1,3,0.333,3,4,7,4,1,0,1,2,20,27.2,0.8,106.0,93.9,17.6
22400124,2024-12-15,Jaime Jaquez Jr.,205,41,13,5,8,0.625,1,2,0.5,2,2,1.0,2,3,5,3,0,1,4,1,19,14.9,0.732,93.2,126.1,10.1
22400124,2024-12-15,Duncan Robinson,206,17,10,5,8,0.625,1,1,1.0,0,2,0.0,2,1,3,3,0,0,0,3,20,14.4,0.563,108.1,89.2,8.2
22400124,2024-12-15,Nikola Jovic,207,20,12,4,5,0.8,4,4,1.0,0,2,0.0,3,1,4,1,0,0,0,0,25,11.2,0.8,101.1,101.0,12.4
22400124,2024-12-15,Haywood Highsmith,208,25,3,1,1,1.0,0,0,0.0,1,1,1.0,1,4,5,2,0,1,3,5,9,7.5,0.8,109.0,127.2,1.7
22400124,2024-12-15,Kevin Love,209,21,6,3,3,1.0,1,1,1.0,0,3,0.0,0,8,8,3,0,0,3,1,13,7.8,0.694,108.2,106.2,5.0
22400124,2024-12-15,Thomas Bryant,210,13,6,2,2,1.0,2,2,1.0,1,2,0.5,3,1,4,1,0,1,0,5,11,7.9,0.8,117.3,130.5,6.8
22400124,2024-12-15,Josh Richardson,211,21,9,4,4,1.0,1,2,0.5,0,2,0.0,3,2,5,1,1,1,3,1,16,10.2,0.8,97.5,104.8,8.7
22400124,2024-12-15,Caleb Martin,212,26,12,5,7,0.714,3,5,0.6,0,3,0.0,0,4,4,2,1,0,2,4,24,13.4,0.721,105.4,94.4,7.9
22400124,2024-12-15,Pelle Larsson,213,19,10,5,6,0.833,1,2,0.5,0,0,0.0,3,0,3,4,0,0,2,3,9,9.9,0.8,109.4,120.7,9.5
22400124,2024-12-15,Kel'el Ware,214,17,6,2,3,0.667,1,2,0.5,1,3,0.333,3,3,6,1,0,2,0,4,25,9.8,0.694,111.0,108.8,7.4
22400125,2024-12-17,Tyler Herro,201,30,17,7,8,0.875,3,3,1.0,0,1,0.0,2,3,5,3,2,0,0,3,7,22.3,0.8,96.8,115.0,19.0
22400125,2024-12-17,Bam Adebayo,202,32,26,10,12,0.833,4,4,1.0,3,6,0.5,3,9,12,6,1,1,4,1,2,27.5,0.8,96.4,108.3,26.7
22400125,2024-12-17,Jimmy Butler,203,37,17,5,6,0.833,3,4,0.75,3,3,1.0,3,4,7,8,2,1,1,3,8,23.9,0.8,126.3,109.1,24.2
22400125,2024-12-17,Terry Rozier,204,30,11,4,4,1.0,2,4,0.5,1,2,0.5,3,2,5,2,0,0,2,4,15,17.5,0.8,117.8,117.2,9.9
22400125,2024-12-17,Jaime Jaquez Jr.,205,25,9,3,3,1.0,3,5,0.6,0,2,0.0,3,0,3,0,0,0,0,2,10,11.5,0.8,118.4,106.4,8.6
22400125,2024-12-17,Duncan Robinson,206,26,19,8,8,1.0,2,4,0.5,1,4,0.25,0,0,0,2,0,0,3,5,14,15.1,0.8,101.3,97.3,11.8
22400125,2024-12-17,Nikola Jovic,207,18,11,5,5,1.0,1,2,0.5,1,2,0.5,2,4,6,4,0,1,2,3,15,15.5,0.8,101.5,127.9,12.0
22400125,2024-12-17,Haywood Highsmith,208,20,7,3,3,1.0,1,1,1.0,1,1,1.0,3,0,3,1,0,1,2,5,15,9.6,0.8,101.6,117.4,5.6
22400125,2024-12-17,Kevin Love,209,13,0,0,1,0.0,0,0,0.0,1,3,0.333,1,4,5,3,1,0,2,1,16,12.8,0.3,129.2,119.8,1.1
22400125,2024-12-17,Thomas Bryant,210,12,9,3,3,1.0,3,3,1.0,0,3,0.0,3,1,4,1,1,0,1,4,3,12.2,0.8,122.4,113.6,8.4
22400125,2024-12-17,Caleb Martin,212,18,7,3,4,0.75,1,2,0.5,1,1,1.0,3,0,3,1,1,1,2,0,4,12.0,0.788,118.1,105.5,7.9
22400125,2024-12-17,Pelle Larsson,213,9,0,0,1,0.0,0,0,0.0,0,1,0.0,2,1,3,0,1,0,1,1,5,5.6,0.3,108.3,102.2,0.2
22400125,2024-12-17,Kel'el Ware,214,4,0,0,1,0.0,0,0,0.0,0,1,0.0,1,1,2,0,0,0,1,2,3,10.3,0.3,110.8,115.0,-1.9
22400126,2024-12-20,Tyler Herro,201,34,13,6,10,0.6,0,0,0.0,1,4,0.25,0,3,3,3,1,0,0,1,22,30.0,0.553,114.6,101.6,10.8
22400126,2024-12-20,Bam Adebayo,202,39,13,5,7,0.714,1,2,0.5,1,1,1.0,1,11,12,4,1,1,0,1,17,22.1,0.8,120.0,120.3,18.2
22400126,2024-12-20,Jimmy Butler,203,32,15,6,7,0.857,1,2,0.5,2,3,0.667,3,4,7,6,2,0,4,5,13,28.0,0.8,106.3,114.0,15.6
22400126,2024-12-20,Terry Rozier,204,26,11,3,4,0.75,3,3,1.0,1,3,0.333,1,5,6,4,1,0,2,3,14,25.5,0.8,99.8,123.2,11.4
22400126,2024-12-20,Jaime Jaquez Jr.,205,26,12,4,6,0.667,3,4,0.75,1,2,0.5,3,2,5,3,0,0,3,1,11,20.7,0.8,116.3,99.7,10.4
22400126,2024-12-20,Duncan Robinson,206,30,12,5,7,0.714,1,1,1.0,2,4,0.5,1,0,1,3,2,0,4,4,10,14.3,0.685,127.2,107.7,7.5
22400126,2024-12-20,Nikola Jovic,207,10,5,1,1,1.0,1,1,1.0,1,3,0.333,3,0,3,0,0,1,1,2,9,17.6,0.8,81.8,92.6,4.9
22400126,2024-12-20,Haywood Highsmith,208,21,2,1,1,1.0,1,2,0.5,0,2,0.0,1,2,3,0,1,1,1,2,16,13.9,0.532,119.1,114.0,2.1
22400126,2024-12-20,Kevin Love,209,17,13,5,7,0.714,3,3,1.0,1,2,0.5,3,2,5,2,1,0,2,3,16,9.8,0.8,87.5,110.8,11.6
22400126,2024-12-20,Thomas Bryant,210,12,8,4,6,0.667,0,0,0.0,1,4,0.25,1,3,4,2,1,0,0,4,15,13.2,0.515,116.1,109.0,6.6
22400126,2024-12-20,Kel'el Ware,214,16,10,4,4,1.0,1,2,0.5,1,2,0.5,0,4,4,1,0,2,1,4,16,11.0,0.8,124.1,101.8,9.1
22400127,2024-12-23,Tyler Herro,201,29,21,10,16,0.625,0,0,0.0,0,1,0.0,0,1,1,4,0,0,0,2,16,28.6,0.639,125.6,120.2,15.7
22400127,2024-12-23,Bam Adebayo,202,31,14,5,7,0.714,3,3,1.0,1,1,1.0,2,6,8,5,1,1,0,4,15,23.6,0.8,116.2,112.7,17.9
22400127,2024-12-23,Jimmy Butler,203,28,20,9,14,0.643,2,2,1.0,0,2,0.0,2,5,7,6,2,1,2,3,13,27.1,0.672,112.4,106.0,19.6
22400127,2024-12-23,Terry Rozier,204,30,10,5,8,0.625,0,1,0.0,0,2,0.0,0,3,3,3,1,0,0,2,27,26.4,0.563,106.6,112.3,8.8
22400127,2024-12-23,Jaime Jaquez Jr.,205,36,12,6,7,0.857,0,0,0.0,1,4,0.25,1,2,3,5,0,0,4,3,11,20.9,0.685,110.1,116.0,7.9
22400127,2024-12-23,Duncan Robinson,206,23,9,3,4,0.75,2,4,0.5,1,3,0.333,1,5,6,2,0,0,0,1,27,11.7,0.8,106.7,107.9,9.8
22400127,2024-12-23,Nikola Jovic,207,23,15,7,9,0.778,1,2,0.5,1,4,0.25,3,0,3,1,0,1,2,2,16,10.6,0.697,113.4,127.3,11.0
22400127,2024-12-23,Haywood Highsmith,208,25,7,3,4,0.75,0,0,0.0,1,1,1.0,3,0,3,1,1,0,0,4,10,14.3,0.788,98.5,107.2,7.6
22400127,2024-12-23,Kevin Love,209,19,9,3,3,1.0,1,1,1.0,1,4,0.25,3,0,3,3,1,0,1,5,21,14.5,0.8,127.2,99.2,9.1
22400127,2024-12-23,Thomas Bryant,210,11,13,5,6,0.833,2,3,0.667,1,1,1.0,3,4,7,1,1,1,1,1,27,12.7,0.8,125.4,105.6,15.1
22400127,2024-12-23,Pelle Larsson,213,11,0,0,1,0.0,0,1,0.0,1,2,0.5,0,3,3,2,1,0,1,2,13,6.6,0.3,99.9,101.1,0.4
22400127,2024-12-23,Kel'el Ware,214,17,9,3,4,0.75,2,2,1.0,1,4,0.25,0,5,5,1,1,1,2,3,12,11.7,0.781,106.7,110.3,6.9
22400128,2024-12-26,Tyler Herro,201,35,22,11,11,1.0,0,1,0.0,0,1,0.0,2,6,8,5,1,0,0,2,-14,29.1,0.8,98.7,120.0,25.2
22400128,2024-12-26,Bam Adebayo,202,27,19,7,11,0.636,3,4,0.75,3,6,0.5,0,6,6,4,2,1,2,4,-20,20.8,0.696,111.2,113.0,16.6
22400128,2024-12-26,Jimmy Butler,203,29,15,6,9,0.667,2,3,0.667,0,2,0.0,3,0,3,3,2,1,4,3,-10,25.4,0.759,126.2,107.8,12.0
22400128,2024-12-26,Terry Rozier,204,29,21,8,8,1.0,2,3,0.667,2,4,0.5,1,2,3,7,1,1,3,2,-20,16.9,0.8,124.1,109.9,21.9
22400128,2024-12-26,Jaime Jaquez Jr.,205,31,15,4,6,0.667,4,6,0.667,2,5,0.4,2,5,7,2,0,1,0,3,-19,20.3,0.8,122.5,105.1,15.0
22400128,2024-12-26,Duncan Robinson,206,24,8,4,4,1.0,0,1,0.0,1,4,0.25,0,5,5,1,1,0,2,3,-20,14.3,0.694,95.0,95.8,5.6
22400128,2024-12-26,Nikola Jovic,207,15,11,5,6,0.833,1,2,0.5,0,2,0.0,1,3,4,2,1,0,2,1,-14,15.9,0.799,98.3,94.8,9.6
22400128,2024-12-26,Haywood Highsmith,208,23,5,1,1,1.0,1,1,1.0,1,2,0.5,1,3,4,2,1,1,2,2,-7,13.4,0.8,97.2,118.1,6.2
22400128,2024-12-26,Kevin Love,209,24,3,1,1,1.0,1,1,1.0,1,2,0.5,2,4,6,3,0,1,1,5,-24,11.3,0.798,113.8,94.7,4.7
22400128,2024-12-26,Thomas Bryant,210,14,0,0,1,0.0,0,0,0.0,1,4,0.25,2,4,6,0,0,1,2,3,-6,10.1,0.3,121.7,105.7,-1.8
22400128,2024-12-26,Caleb Martin,212,23,7,3,5,0.6,1,2,0.5,1,2,0.5,2,4,6,2,1,1,0,3,-10,9.2,0.595,102.7,102.0,8.8
22400128,2024-12-26,Pelle Larsson,213,15,7,4,6,0.667,0,1,0.0,0,3,0.0,2,3,5,2,1,0,2,0,-18,9.2,0.478,108.0,114.5,5.9
22400129,2024-12-28,Tyler Herro,201,41,32,11,12,0.917,7,9,0.778,4,7,0.571,3,3,6,7,1,1,4,0,10,32.4,0.8,125.6,106.4,32.4
22400129,2024-12-28,Bam Adebayo,202,40,13,5,8,0.625,1,2,0.5,1,3,0.333,2,9,11,3,1,1,0,1,3,33.5,0.697,105.4,95.7,16.1
22400129,2024-12-28,Jimmy Butler,203,27,18,7,7,1.0,1,2,0.5,3,6,0.5,0,4,4,5,1,1,2,0,4,28.0,0.8,117.7,127.0,19.1
22400129,2024-12-28,Terry Rozier,204,33,14,6,7,0.857,2,2,1.0,0,3,0.0,3,1,4,5,1,0,1,2,12,15.0,0.8,129.1,119.2,15.4
22400129,2024-12-28,Jaime Jaquez Jr.,205,34,10,5,8,0.625,1,2,0.5,0,1,0.0,1,5,6,1,0,0,4,1,15,16.8,0.592,99.2,121.2,4.5
22400129,2024-12-28,Duncan Robinson,206,38,10,3,4,0.75,2,4,0.5,2,3,0.667,0,3,3,2,0,1,3,2,8,9.7,0.8,121.8,118.1,7.2
22400129,2024-12-28,Nikola Jovic,207,19,13,5,6,0.833,3,5,0.6,1,4,0.25,0,4,4,2,0,1,1,5,16,12.8,0.8,131.5,106.9,9.9
22400129,2024-12-28,Haywood Highsmith,208,18,9,4,6,0.667,0,0,0.0,0,2,0.0,3,0,3,0,1,1,0,3,-1,14.1,0.654,116.8,112.0,8.2
22400129,2024-12-28,Kevin Love,209,14,0,0,2,0.0,0,1,0.0,1,1,1.0,3,0,3,3,0,0,2,1,13,16.0,0.3,124.3,115.3,0.4
22400129,2024-12-28,Thomas Bryant,210,14,6,2,3,0.667,2,4,0.5,1,1,1.0,0,5,5,2,0,0,1,1,5,9.6,0.8,89.4,101.4,6.2
22400129,2024-12-28,Caleb Martin,212,19,4,2,2,1.0,0,0,0.0,1,4,0.25,3,0,3,1,0,0,0,0,12,13.1,0.532,111.7,112.3,5.0
22400129,2024-12-28,Kel'el Ware,214,7,7,4,6,0.667,0,1,0.0,0,1,0.0,1,2,3,1,0,0,1,3,2,10.2,0.543,114.7,111.2,3.8
22400130,2024-12-30,Tyler Herro,201,32,31,13,13,1.0,1,2,0.5,5,8,0.625,3,1,4,5,1,0,0,1,-23,32.5,0.8,94.1,97.8,32.4
22400130,2024-12-30,Bam Adebayo,202,32,23,9,11,0.818,5,8,0.625,0,1,0.0,1,7,8,7,1,2,4,3,-13,25.6,0.8,115.8,118.5,23.4
22400130,2024-12-30,Jimmy Butler,203,30,17,7,9,0.778,1,2,0.5,2,2,1.0,1,3,4,5,1,1,1,4,-11,20.6,0.8,103.7,111.1,17.7
22400130,2024-12-30,Terry Rozier,204,31,7,4,4,1.0,0,0,0.0,0,1,0.0,1,3,4,2,0,1,0,3,-9,21.1,0.788,104.0,126.8,7.9
22400130,2024-12-30,Jaime Jaquez Jr.,205,31,14,6,6,1.0,2,3,0.667,1,2,0.5,2,4,6,2,1,0,3,1,-8,18.8,0.8,119.7,113.2,13.4
22400130,2024-12-30,Duncan Robinson,206,30,12,5,8,0.625,2,3,0.667,0,1,0.0,2,1,3,1,1,0,1,5,-8,13.3,0.711,117.4,133.0,8.4
22400130,2024-12-30,Nikola Jovic,207,30,13,5,7,0.714,3,5,0.6,1,4,0.25,3,2,5,2,1,0,0,0,-11,12.9,0.742,115.4,109.5,14.0
22400130,2024-12-30,Haywood Highsmith,208,25,3,1,2,0.5,1,1,1.0,1,4,0.25,3,0,3,0,0,1,0,5,-3,11.2,0.399,118.2,122.9,1.6
22400130,2024-12-30,Kevin Love,209,20,8,4,6,0.667,0,0,0.0,0,0,0.0,3,5,8,1,1,1,0,3,-18,10.4,0.667,113.7,105.3,10.2
22400130,2024-12-30,Thomas Bryant,210,13,6,2,2,1.0,2,2,1.0,1,4,0.25,2,0,2,1,0,1,2,2,-23,15.8,0.798,128.4,110.5,4.2
22400130,2024-12-30,Josh Richardson,211,22,2,0,2,0.0,0,1,0.0,1,2,0.5,1,2,3,0,1,1,1,1,-17,13.0,0.347,115.9,114.3,1.8
22400130,2024-12-30,Caleb Martin,212,22,2,1,1,1.0,0,1,0.0,0,1,0.0,3,2,5,1,1,1,3,5,-20,11.9,0.694,117.9,112.5,1.4
22400130,2024-12-30,Pelle Larsson,213,20,7,2,3,0.667,2,4,0.5,0,3,0.0,3,0,3,1,1,0,1,2,-16,9.2,0.8,123.8,106.6,6.5
22400130,2024-12-30,Kel'el Ware,214,11,4,2,2,1.0,0,0,0.0,1,4,0.25,2,2,4,2,0,1,1,4,-10,13.3,0.532,109.6,111.3,3.7
22400131,2025-01-02,Tyler Herro,201,31,19,6,10,0.6,6,11,0.545,0,2,0.0,3,4,7,4,1,0,4,1,-14,29.7,0.8,126.2,109.7,16.3
22400131,2025-01-02,Bam Adebayo,202,33,13,5,6,0.833,3,4,0.75,0,2,0.0,0,9,9,2,1,0,3,0,-11,28.8,0.8,93.3,113.4,12.1
22400131,2025-01-02,Jimmy Butler,203,25,10,3,3,1.0,3,3,1.0,2,5,0.4,0,5,5,4,2,1,1,5,-18,23.6,0.8,107.7,108.2,11.9
22400131,2025-01-02,Terry Rozier,204,36,15,5,7,0.714,3,4,0.75,2,3,0.667,1,4,5,3,0,0,1,0,-9,27.9,0.8,111.1,104.6,14.7
22400131,2025-01-02,Jaime Jaquez Jr.,205,37,16,7,8,0.875,1,2,0.5,2,5,0.4,0,6,6,1,1,0,5,0,-13,22.2,0.784,109.7,93.4,10.5
22400131,2025-01-02,Duncan Robinson,206,27,7,3,5,0.6,1,1,1.0,1,1,1.0,1,3,4,3,0,0,1,3,-9,12.3,0.643,127.5,117.0,6.2
22400131,2025-01-02,Nikola Jovic,207,21,12,4,5,0.8,2,3,0.667,1,4,0.25,2,4,6,3,0,0,3,0,-17,12.1,0.8,125.9,114.2,10.6
22400131,2025-01-02,Haywood Highsmith,208,23,7,3,4,0.75,1,2,0.5,0,1,0.0,1,4,5,1,1,1,0,5,-17,5,0.788,129.9,109.4,7.3
22400131,2025-01-02,Kevin Love,209,16,9,4,6,0.667,0,0,0.0,1,2,0.5,1,3,4,1,0,0,0,0,-14,10.5,0.654,115.1,106.9,8.3
22400131,2025-01-02,Thomas Bryant,210,15,0,0,1,0.0,0,1,0.0,0,3,0.0,0,4,4,1,1,1,2,1,-21,5,0.3,94.7,96.7,-0.7
22400131,2025-01-02,Caleb Martin,212,19,4,1,1,1.0,1,1,1.0,0,0,0.0,3,0,3,1,1,0,2,3,-19,10.2,0.8,96.8,110.4,4.3
22400131,2025-01-02,Kel'el Ware,214,5,1,0,1,0.0,0,1,0.0,0,1,0.0,1,1,2,1,0,0,1,0,-19,13.5,0.347,108.5,103.8,0.6
22400132,2025-01-04,Tyler Herro,201,40,26,12,16,0.75,1,2,0.5,1,4,0.25,3,5,8,5,1,0,5,3,-7,30.5,0.732,106.3,111.1,20.3
22400132,2025-01-04,Bam Adebayo,202,33,3,1,2,0.5,1,1,1.0,1,2,0.5,3,6,9,0,2,1,4,0,6,26.4,0.521,102.6,116.9,4.2
22400132,2025-01-04,Jimmy Butler,203,37,27,13,19,0.684,0,0,0.0,1,3,0.333,1,5,6,7,2,1,5,2,7,24.2,0.664,115.0,101.5,22.1
22400132,2025-01-04,Terry Rozier,204,26,14,6,8,0.75,0,0,0.0,2,2,1.0,3,0,3,4,2,0,3,3,7,17.2,0.788,111.0,113.0,13.5
22400132,2025-01-04,Jaime Jaquez Jr.,205,28,13,6,7,0.857,0,1,0.0,2,4,0.5,3,3,6,2,0,1,4,2,-3,17.0,0.742,121.6,108.4,10.0
22400132,2025-01-04,Duncan Robinson,206,24,5,2,2,1.0,1,2,0.5,0,2,0.0,0,5,5,1,1,1,0,5,-2,16.2,0.8,99.0,108.1,5.5
22400132,2025-01-04,Nikola Jovic,207,29,4,1,2,0.5,1,1,1.0,0,3,0.0,0,7,7,0,0,1,4,5,0,9.8,0.602,110.6,128.4,-1.4
22400132,2025-01-04,Haywood Highsmith,208,31,10,3,5,0.6,3,3,1.0,2,2,1.0,1,3,4,2,1,1,0,3,4,12.1,0.8,103.0,118.7,11.2
22400132,2025-01-04,Kevin Love,209,25,14,6,8,0.75,2,3,0.667,0,2,0.0,2,8,10,4,1,0,2,5,5,11.6,0.788,111.2,109.6,13.6
22400132,2025-01-04,Thomas Bryant,210,11,2,0,1,0.0,0,1,0.0,1,3,0.333,2,1,3,1,0,0,1,1,-9,12.1,0.431,89.0,108.1,1.5
22400132,2025-01-04,Caleb Martin,212,27,11,4,4,1.0,2,3,0.667,1,3,0.333,3,0,3,2,1,0,1,2,2,17.7,0.8,110.8,110.8,11.7
22400132,2025-01-04,Kel'el Ware,214,15,11,5,8,0.625,0,1,0.0,1,3,0.333,3,2,5,1,0,1,1,4,1,14.5,0.59,127.1,130.5,8.1
22400133,2025-01-06,Tyler Herro,201,42,37,12,14,0.857,8,12,0.667,6,6,1.0,1,7,8,9,1,1,0,2,-9,31.4,0.8,105.5,108.8,42.0
22400133,2025-01-06,Bam Adebayo,202,33,22,9,12,0.75,3,4,0.75,2,3,0.667,0,8,8,6,1,1,2,2,-2,24.1,0.8,131.2,112.1,22.3
22400133,2025-01-06,Jimmy Butler,203,30,13,5,5,1.0,2,4,0.5,1,4,0.25,3,1,4,5,1,1,0,5,-15,22.9,0.8,94.3,118.5,15.9
22400133,2025-01-06,Terry Rozier,204,35,15,6,7,0.857,1,2,0.5,2,4,0.5,0,4,4,5,2,1,0,0,3,28.1,0.8,105.9,114.7,19.1
22400133,2025-01-06,Jaime Jaquez Jr.,205,28,10,3,4,0.75,2,4,0.5,2,4,0.5,1,5,6,2,1,0,4,5,-7,21.4,0.8,99.4,119.3,6.2
22400133,2025-01-06,Duncan Robinson,206,22,10,3,4,0.75,3,3,1.0,2,2,1.0,0,0,0,3,1,0,1,2,-14,15.0,0.8,109.0,118.4,9.7
22400133,2025-01-06,Nikola Jovic,207,22,7,3,5,0.6,1,2,0.5,0,1,0.0,2,3,5,1,1,1,1,4,-15,18.3,0.643,97.8,96.9,6.4
22400133,2025-01-06,Haywood Highsmith,208,26,6,2,2,1.0,2,3,0.667,0,2,0.0,1,4,5,1,1,1,2,1,-7,10.7,0.8,107.7,135,6.5
22400133,2025-01-06,Kevin Love,209,16,8,3,5,0.6,1,1,1.0,1,3,0.333,1,5,6,1,0,1,1,0,5,14.8,0.633,92.9,117.0,7.5
22400133,2025-01-06,Thomas Bryant,210,26,20,7,11,0.636,5,7,0.714,0,3,0.0,1,4,5,1,0,1,3,1,-1,11.6,0.8,126.0,97.4,13.8
22400133,2025-01-06,Caleb Martin,212,23,9,4,4,1.0,0,1,0.0,0,2,0.0,1,4,5,2,0,1,3,1,-1,13.0,0.8,132.3,97.7,7.6
22400133,2025-01-06,Pelle Larsson,213,18,8,4,4,1.0,0,0,0.0,1,4,0.25,0,1,1,3,1,0,2,0,-15,15.0,0.694,114.6,110.8,7.0
22400133,2025-01-06,Kel'el Ware,214,12,4,1,2,0.5,1,2,0.5,1,2,0.5,1,4,5,0,1,1,0,0,-12,13.7,0.694,105.5,110.7,6.2
22400134,2025-01-07,Tyler Herro,201,35,20,9,13,0.692,1,2,0.5,1,4,0.25,0,6,6,3,1,1,2,2,-13,29.9,0.678,90.7,129.2,16.1
22400134,2025-01-07,Bam Adebayo,202,33,20,6,6,1.0,6,6,1.0,3,6,0.5,2,5,7,4,1,1,1,1,-3,21.9,0.8,119.3,85.3,23.0
22400134,2025-01-07,Jimmy Butler,203,31,10,3,5,0.6,3,4,0.75,0,1,0.0,1,3,4,4,1,1,3,4,3,25.9,0.8,92.0,112.8,8.8
22400134,2025-01-07,Terry Rozier,204,34,16,6,7,0.857,4,7,0.571,0,2,0.0,2,3,5,4,0,1,1,2,-1,25.6,0.8,125.4,133.8,16.7
22400134,2025-01-07,Jaime Jaquez Jr.,205,29,17,8,11,0.727,0,0,0.0,0,1,0.0,3,2,5,1,0,1,4,0,0,20.7,0.743,92.8,121.4,12.2
22400134,2025-01-07,Duncan Robinson,206,27,12,5,8,0.625,1,1,1.0,2,5,0.4,2,1,3,1,0,0,3,5,-15,13.6,0.588,115.7,113.9,4.6
22400134,2025-01-07,Nikola Jovic,207,21,6,3,5,0.6,1,2,0.5,0,3,0.0,2,2,4,1,0,0,1,2,-13,6.3,0.475,106.3,116.9,3.4
22400134,2025-01-07,Haywood Highsmith,208,26,5,2,3,0.667,2,3,0.667,0,0,0.0,3,1,4,2,1,1,3,1,-7,10.9,0.8,112.5,96.6,5.8
22400134,2025-01-07,Kevin Love,209,13,7,4,5,0.8,0,0,0.0,0,0,0.0,0,4,4,2,0,0,2,4,-14,7.6,0.7,103.1,120.3,4.1
22400134,2025-01-07,Thomas Bryant,210,17,6,2,3,0.667,1,1,1.0,1,3,0.333,1,4,5,0,0,0,1,5,1,15.4,0.694,120.8,119.8,2.8
22400134,2025-01-07,Josh Richardson,211,24,1,0,1,0.0,0,1,0.0,1,2,0.5,1,3,4,1,1,0,1,4,1,14.6,0.3,109.3,95.1,0.6
22400134,2025-01-07,Caleb Martin,212,21,9,3,3,1.0,3,3,1.0,1,1,1.0,1,4,5,2,0,0,0,0,-11,11.8,0.8,101.4,124.0,11.4
22400134,2025-01-07,Pelle Larsson,213,9,2,1,2,0.5,0,0,0.0,0,2,0.0,0,0,0,0,1,1,1,3,-7,8.3,0.347,99.2,133.1,-0.3
22400134,2025-01-07,Kel'el Ware,214,8,2,0,1,0.0,0,0,0.0,1,4,0.25,2,0,2,2,0,1,1,2,-14,6.9,0.362,100.1,111.6,1.8
22400135,2025-01-09,Tyler Herro,201,33,22,10,13,0.769,1,2,0.5,1,4,0.25,0,7,7,3,1,0,4,0,4,30.1,0.745,110.5,108.5,16.9
22400135,2025-01-09,Bam Adebayo,202,37,13,5,7,0.714,3,4,0.75,0,0,0.0,1,10,11,3,1,1,5,3,-2,25.4,0.8,95.3,109.7,11.4
22400135,2025-01-09,Terry Rozier,204,32,28,12,17,0.706,2,2,1.0,2,4,0.5,3,3,6,5,1,1,3,2,3,14.4,0.746,108.9,112.9,24.5
22400135,2025-01-09,Jaime Jaquez Jr.,205,32,12,4,6,0.667,2,4,0.5,2,3,0.667,2,4,6,4,1,1,2,0,-2,16.1,0.8,108.7,128.0,14.1
22400135,2025-01-09,Duncan Robinson,206,36,17,8,11,0.727,1,1,1.0,0,0,0.0,1,2,3,2,0,0,4,0,-4,15.9,0.773,110.7,110.3,11.2
22400135,2025-01-09,Nikola Jovic,207,26,12,3,4,0.75,3,4,0.75,2,5,0.4,2,2,4,3,0,1,1,3,-2,14.1,0.8,101.1,121.1,11.8
22400135,2025-01-09,Haywood Highsmith,208,26,8,2,2,1.0,2,4,0.5,1,3,0.333,0,6,6,2,1,0,3,0,0,6.6,0.8,110.0,98.0,7.8
22400135,2025-01-09,Kevin Love,209,13,0,0,1,0.0,0,0,0.0,1,4,0.25,3,1,4,3,1,1,1,3,5,11.6,0.3,105.3,96.2,2.1
22400135,2025-01-09,Thomas Bryant,210,20,8,3,3,1.0,1,1,1.0,1,3,0.333,3,4,7,1,0,1,2,5,4,5.4,0.8,107.5,117.6,7.0
22400135,2025-01-09,Josh Richardson,211,16,1,0,1,0.0,0,0,0.0,1,1,1.0,1,1,2,0,1,0,2,1,1,12.3,0.347,119.7,120.9,-0.1
22400135,2025-01-09,Caleb Martin,212,17,7,3,3,1.0,0,0,0.0,1,2,0.5,3,0,3,3,1,1,2,0,3,14.9,0.8,97.8,123.1,9.6
22400135,2025-01-09,Pelle Larsson,213,17,4,2,3,0.667,0,0,0.0,0,2,0.0,2,1,3,2,0,1,2,4,-12,6.3,0.515,127.6,126.7,2.1
22400136,2025-01-11,Tyler Herro,201,36,21,8,9,0.889,4,4,1.0,0,1,0.0,0,7,7,4,1,0,2,0,12,26.4,0.8,115.4,113.0,21.4
22400136,2025-01-11,Bam Adebayo,202,39,26,10,15,0.667,5,9,0.556,1,1,1.0,2,11,13,5,2,0,1,2,11,26.8,0.8,116.2,130.3,27.9
22400136,2025-01-11,Terry Rozier,204,30,10,3,5,0.6,1,1,1.0,2,4,0.5,3,2,5,1,1,0,2,4,9,20.6,0.74,101.7,105.4,7.7
22400136,2025-01-11,Jaime Jaquez Jr.,205,27,9,4,5,0.8,2,4,0.5,0,0,0.0,2,2,4,0,0,1,3,0,9,16.4,0.8,113.8,120.0,6.8
22400136,2025-01-11,Duncan Robinson,206,27,12,4,4,1.0,2,2,1.0,1,2,0.5,2,2,4,1,0,0,2,1,23,17.8,0.8,117.5,115.3,10.7
22400136,2025-01-11,Nikola Jovic,207,23,7,2,3,0.667,2,3,0.667,0,3,0.0,2,2,4,3,1,0,2,3,9,14.5,0.8,114.4,116.3,6.4
